headline,date,stock,Open,High,Low,Close,Volume,Company,sentiment
Microsoft partners with major firm to accelerate AI development,2025-10-28,MSFT,751.3733793283152,757.1337649704751,744.2752651341964,750.1853637695312,12193800,Meta,-0.06875
Microsoft partners with major firm to accelerate AI development,2025-10-28,MSFT,547.722348424072,551.4269140414981,538.5305910090683,539.8251953125,29986700,Microsoft,-0.06875
Microsoft partners with major firm to accelerate AI development,2025-10-28,MSFT,193.0288146936141,203.12769700573315,191.8889404255143,201.0079345703125,297986200,Nvidia,-0.06875
Microsoft partners with major firm to accelerate AI development,2025-10-28,MSFT,454.7799987792969,467.0,451.6000061035156,460.5499877929688,80185700,Tesla,-0.06875
Microsoft stock rises after positive product launch announcement,2025-10-28,MSFT,268.4782600095115,269.3765722048576,267.63986169210665,268.4882507324219,41534800,Apple,0.22727272727272727
Microsoft stock rises after positive product launch announcement,2025-10-28,MSFT,228.22000122070312,231.4900054931641,226.2100067138672,229.25,47100000,Amazon,0.22727272727272727
Microsoft stock rises after positive product launch announcement,2025-10-28,MSFT,269.3241367489819,270.3627344019799,266.1384619149823,267.1071472167969,29738600,Google,0.22727272727272727
Microsoft stock rises after positive product launch announcement,2025-10-28,MSFT,751.3733793283152,757.1337649704751,744.2752651341964,750.1853637695312,12193800,Meta,0.22727272727272727
Microsoft stock rises after positive product launch announcement,2025-10-28,MSFT,547.722348424072,551.4269140414981,538.5305910090683,539.8251953125,29986700,Microsoft,0.22727272727272727
Microsoft stock rises after positive product launch announcement,2025-10-28,MSFT,193.0288146936141,203.12769700573315,191.8889404255143,201.0079345703125,297986200,Nvidia,0.22727272727272727
Microsoft stock rises after positive product launch announcement,2025-10-28,MSFT,454.7799987792969,467.0,451.6000061035156,460.5499877929688,80185700,Tesla,0.22727272727272727
Nvidia expands into new markets with strategic acquisition,2025-10-28,NVDA,268.4782600095115,269.3765722048576,267.63986169210665,268.4882507324219,41534800,Apple,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2025-10-28,NVDA,228.22000122070312,231.4900054931641,226.2100067138672,229.25,47100000,Amazon,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2025-10-28,NVDA,269.3241367489819,270.3627344019799,266.1384619149823,267.1071472167969,29738600,Google,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2025-10-28,NVDA,751.3733793283152,757.1337649704751,744.2752651341964,750.1853637695312,12193800,Meta,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2025-10-28,NVDA,547.722348424072,551.4269140414981,538.5305910090683,539.8251953125,29986700,Microsoft,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2025-10-28,NVDA,193.0288146936141,203.12769700573315,191.8889404255143,201.0079345703125,297986200,Nvidia,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2025-10-28,NVDA,454.7799987792969,467.0,451.6000061035156,460.5499877929688,80185700,Tesla,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2025-10-28,NVDA,268.4782600095115,269.3765722048576,267.63986169210665,268.4882507324219,41534800,Apple,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2025-10-28,NVDA,228.22000122070312,231.4900054931641,226.2100067138672,229.25,47100000,Amazon,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2025-10-28,NVDA,269.3241367489819,270.3627344019799,266.1384619149823,267.1071472167969,29738600,Google,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2025-10-28,NVDA,751.3733793283152,757.1337649704751,744.2752651341964,750.1853637695312,12193800,Meta,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2025-10-28,NVDA,547.722348424072,551.4269140414981,538.5305910090683,539.8251953125,29986700,Microsoft,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2025-10-28,NVDA,193.0288146936141,203.12769700573315,191.8889404255143,201.0079345703125,297986200,Nvidia,0.13636363636363635
Nvidia expands into new markets with strategic acquisition,2025-10-28,NVDA,454.7799987792969,467.0,451.6000061035156,460.5499877929688,80185700,Tesla,0.13636363636363635
Tesla cuts workforce as part of restructuring plan,2025-10-28,TSLA,268.4782600095115,269.3765722048576,267.63986169210665,268.4882507324219,41534800,Apple,0.0
Tesla cuts workforce as part of restructuring plan,2025-10-28,TSLA,228.22000122070312,231.4900054931641,226.2100067138672,229.25,47100000,Amazon,0.0
Tesla cuts workforce as part of restructuring plan,2025-10-28,TSLA,269.3241367489819,270.3627344019799,266.1384619149823,267.1071472167969,29738600,Google,0.0
Tesla cuts workforce as part of restructuring plan,2025-10-28,TSLA,751.3733793283152,757.1337649704751,744.2752651341964,750.1853637695312,12193800,Meta,0.0
Tesla cuts workforce as part of restructuring plan,2025-10-28,TSLA,547.722348424072,551.4269140414981,538.5305910090683,539.8251953125,29986700,Microsoft,0.0
Tesla cuts workforce as part of restructuring plan,2025-10-28,TSLA,193.0288146936141,203.12769700573315,191.8889404255143,201.0079345703125,297986200,Nvidia,0.0
Tesla cuts workforce as part of restructuring plan,2025-10-28,TSLA,454.7799987792969,467.0,451.6000061035156,460.5499877929688,80185700,Tesla,0.0
Analysts upgrade Tesla citing improving fundamentals,2025-10-28,TSLA,268.4782600095115,269.3765722048576,267.63986169210665,268.4882507324219,41534800,Apple,0.0
Analysts upgrade Tesla citing improving fundamentals,2025-10-28,TSLA,228.22000122070312,231.4900054931641,226.2100067138672,229.25,47100000,Amazon,0.0
Analysts upgrade Tesla citing improving fundamentals,2025-10-28,TSLA,269.3241367489819,270.3627344019799,266.1384619149823,267.1071472167969,29738600,Google,0.0
Analysts upgrade Tesla citing improving fundamentals,2025-10-28,TSLA,751.3733793283152,757.1337649704751,744.2752651341964,750.1853637695312,12193800,Meta,0.0
Analysts upgrade Tesla citing improving fundamentals,2025-10-28,TSLA,547.722348424072,551.4269140414981,538.5305910090683,539.8251953125,29986700,Microsoft,0.0
Analysts upgrade Tesla citing improving fundamentals,2025-10-28,TSLA,193.0288146936141,203.12769700573315,191.8889404255143,201.0079345703125,297986200,Nvidia,0.0
Analysts upgrade Tesla citing improving fundamentals,2025-10-28,TSLA,454.7799987792969,467.0,451.6000061035156,460.5499877929688,80185700,Tesla,0.0
Analysts upgrade Tesla citing improving fundamentals,2025-10-28,TSLA,268.4782600095115,269.3765722048576,267.63986169210665,268.4882507324219,41534800,Apple,0.0
Analysts upgrade Tesla citing improving fundamentals,2025-10-28,TSLA,228.22000122070312,231.4900054931641,226.2100067138672,229.25,47100000,Amazon,0.0
Analysts upgrade Tesla citing improving fundamentals,2025-10-28,TSLA,269.3241367489819,270.3627344019799,266.1384619149823,267.1071472167969,29738600,Google,0.0
Analysts upgrade Tesla citing improving fundamentals,2025-10-28,TSLA,751.3733793283152,757.1337649704751,744.2752651341964,750.1853637695312,12193800,Meta,0.0
Analysts upgrade Tesla citing improving fundamentals,2025-10-28,TSLA,547.722348424072,551.4269140414981,538.5305910090683,539.8251953125,29986700,Microsoft,0.0
Analysts upgrade Tesla citing improving fundamentals,2025-10-28,TSLA,193.0288146936141,203.12769700573315,191.8889404255143,201.0079345703125,297986200,Nvidia,0.0
Analysts upgrade Tesla citing improving fundamentals,2025-10-28,TSLA,454.7799987792969,467.0,451.6000061035156,460.5499877929688,80185700,Tesla,0.0
Apple stock rises after positive product launch announcement,2025-10-29,AAPL,268.76770579477784,270.8936584399069,266.6018207191691,269.1869201660156,51086700,Apple,0.22727272727272727
Apple stock rises after positive product launch announcement,2025-10-29,AAPL,231.6699981689453,232.82000732421875,227.75999450683597,230.3000030517578,52036200,Amazon,0.22727272727272727
Apple stock rises after positive product launch announcement,2025-10-29,AAPL,267.38675485794886,274.96645416764926,267.3068768000952,274.197509765625,43580300,Google,0.22727272727272727
Apple stock rises after positive product launch announcement,2025-10-29,AAPL,753.4897913670577,757.8924011644837,741.2702382858599,750.4149169921875,26818600,Meta,0.22727272727272727
Apple stock rises after positive product launch announcement,2025-10-29,AAPL,542.6832878753321,544.0077970763692,534.5072653816836,539.3073120117188,36023000,Microsoft,0.22727272727272727
Apple stock rises after positive product launch announcement,2025-10-29,AAPL,207.95717223581016,212.1667169482571,204.7575264516481,207.01727294921875,308829600,Nvidia,0.22727272727272727
Apple stock rises after positive product launch announcement,2025-10-29,AAPL,462.5,465.7000122070313,452.6499938964844,461.510009765625,67983500,Tesla,0.22727272727272727
Apple stock under pressure after disappointing guidance,2025-10-29,AAPL,268.76770579477784,270.8936584399069,266.6018207191691,269.1869201660156,51086700,Apple,-0.6
Apple stock under pressure after disappointing guidance,2025-10-29,AAPL,231.6699981689453,232.82000732421875,227.75999450683597,230.3000030517578,52036200,Amazon,-0.6
Apple stock under pressure after disappointing guidance,2025-10-29,AAPL,267.38675485794886,274.96645416764926,267.3068768000952,274.197509765625,43580300,Google,-0.6
Apple stock under pressure after disappointing guidance,2025-10-29,AAPL,753.4897913670577,757.8924011644837,741.2702382858599,750.4149169921875,26818600,Meta,-0.6
Apple stock under pressure after disappointing guidance,2025-10-29,AAPL,542.6832878753321,544.0077970763692,534.5072653816836,539.3073120117188,36023000,Microsoft,-0.6
Apple stock under pressure after disappointing guidance,2025-10-29,AAPL,207.95717223581016,212.1667169482571,204.7575264516481,207.01727294921875,308829600,Nvidia,-0.6
Apple stock under pressure after disappointing guidance,2025-10-29,AAPL,462.5,465.7000122070313,452.6499938964844,461.510009765625,67983500,Tesla,-0.6
Institutional investors increase stake in Apple,2025-10-29,AAPL,268.76770579477784,270.8936584399069,266.6018207191691,269.1869201660156,51086700,Apple,0.0
Institutional investors increase stake in Apple,2025-10-29,AAPL,231.6699981689453,232.82000732421875,227.75999450683597,230.3000030517578,52036200,Amazon,0.0
Institutional investors increase stake in Apple,2025-10-29,AAPL,267.38675485794886,274.96645416764926,267.3068768000952,274.197509765625,43580300,Google,0.0
Institutional investors increase stake in Apple,2025-10-29,AAPL,753.4897913670577,757.8924011644837,741.2702382858599,750.4149169921875,26818600,Meta,0.0
Institutional investors increase stake in Apple,2025-10-29,AAPL,542.6832878753321,544.0077970763692,534.5072653816836,539.3073120117188,36023000,Microsoft,0.0
Institutional investors increase stake in Apple,2025-10-29,AAPL,207.95717223581016,212.1667169482571,204.7575264516481,207.01727294921875,308829600,Nvidia,0.0
Institutional investors increase stake in Apple,2025-10-29,AAPL,462.5,465.7000122070313,452.6499938964844,461.510009765625,67983500,Tesla,0.0
Amazon announces share buyback program worth $5 billion,2025-10-29,AMZN,268.76770579477784,270.8936584399069,266.6018207191691,269.1869201660156,51086700,Apple,0.3
Amazon announces share buyback program worth $5 billion,2025-10-29,AMZN,231.6699981689453,232.82000732421875,227.75999450683597,230.3000030517578,52036200,Amazon,0.3
Amazon announces share buyback program worth $5 billion,2025-10-29,AMZN,267.38675485794886,274.96645416764926,267.3068768000952,274.197509765625,43580300,Google,0.3
Amazon announces share buyback program worth $5 billion,2025-10-29,AMZN,753.4897913670577,757.8924011644837,741.2702382858599,750.4149169921875,26818600,Meta,0.3
Amazon announces share buyback program worth $5 billion,2025-10-29,AMZN,542.6832878753321,544.0077970763692,534.5072653816836,539.3073120117188,36023000,Microsoft,0.3
Amazon announces share buyback program worth $5 billion,2025-10-29,AMZN,207.95717223581016,212.1667169482571,204.7575264516481,207.01727294921875,308829600,Nvidia,0.3
Amazon announces share buyback program worth $5 billion,2025-10-29,AMZN,462.5,465.7000122070313,452.6499938964844,461.510009765625,67983500,Tesla,0.3
Amazon cuts workforce as part of restructuring plan,2025-10-29,AMZN,268.76770579477784,270.8936584399069,266.6018207191691,269.1869201660156,51086700,Apple,0.0
Amazon cuts workforce as part of restructuring plan,2025-10-29,AMZN,231.6699981689453,232.82000732421875,227.75999450683597,230.3000030517578,52036200,Amazon,0.0
Amazon cuts workforce as part of restructuring plan,2025-10-29,AMZN,267.38675485794886,274.96645416764926,267.3068768000952,274.197509765625,43580300,Google,0.0
Amazon cuts workforce as part of restructuring plan,2025-10-29,AMZN,753.4897913670577,757.8924011644837,741.2702382858599,750.4149169921875,26818600,Meta,0.0
Amazon cuts workforce as part of restructuring plan,2025-10-29,AMZN,542.6832878753321,544.0077970763692,534.5072653816836,539.3073120117188,36023000,Microsoft,0.0
Amazon cuts workforce as part of restructuring plan,2025-10-29,AMZN,207.95717223581016,212.1667169482571,204.7575264516481,207.01727294921875,308829600,Nvidia,0.0
Amazon cuts workforce as part of restructuring plan,2025-10-29,AMZN,462.5,465.7000122070313,452.6499938964844,461.510009765625,67983500,Tesla,0.0
Google faces regulatory scrutiny over data privacy concerns,2025-10-29,GOOGL,268.76770579477784,270.8936584399069,266.6018207191691,269.1869201660156,51086700,Apple,0.0
Google faces regulatory scrutiny over data privacy concerns,2025-10-29,GOOGL,231.6699981689453,232.82000732421875,227.75999450683597,230.3000030517578,52036200,Amazon,0.0
